%NumGrains 915
%BeamCenter -9.268723
%BeamThickness 100.000000
%GlobalPosition 0.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:225
%	Lattice Parameter: 3.600000 3.600000 3.600000 90.000000 90.000000 90.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr
28843	0.914792	-0.403716	-0.012968	0.031147	0.038494	0.998773	-0.402722	-0.914074	0.047788	-192.197793	-285.158646	-10.006372	3.595436	3.594680	3.593583	89.996903	90.029076	90.020885	74.946520	0.056068	0.051394	71.815478	1.000000	-1161.590034	-236.524532	32.950469	-236.524532	-1795.813733	67.784379	32.950469	67.784379	-1571.021903	-1305.966480	-188.448702	-102.911621	-188.448702	-1760.402525	-82.088927	-102.911621	-82.088927	-1570.036167	460.441859	1.000000	
24994	-0.035321	-0.818883	-0.572873	0.999373	-0.030339	-0.018249	-0.002437	-0.573158	0.819441	376.373166	-435.004714	-77.730641	3.593951	3.595486	3.595452	90.003629	90.010786	90.033157	80.481772	0.059244	0.051412	49.717180	0.914062	-1307.736031	303.766029	11.429202	303.766029	-1659.021966	90.118786	11.429202	90.118786	-1231.000148	-1325.758887	131.713326	-149.456974	131.713326	-1721.100191	240.000203	-149.456974	240.000203	-1043.698650	700.125113	1.000000	
23382	-0.531630	-0.736203	0.418778	0.643895	-0.030085	0.764522	-0.550245	0.676092	0.490031	408.838130	166.240109	47.358416	3.594953	3.594541	3.594837	89.997205	89.987180	89.997163	56.679995	0.056124	0.046438	84.500634	1.000000	-1514.995681	-53.485378	-5.262898	-53.485378	-1312.946801	1.894098	-5.262898	1.894098	-1524.457765	-1366.229263	-74.993019	88.921465	-74.993019	-1307.734101	57.916031	88.921465	57.916031	-1648.874216	433.519281	1.000000	
26343	0.453301	-0.591204	-0.667081	0.776104	0.629851	-0.030823	0.438384	-0.503752	0.744347	-199.746389	-107.605447	91.647039	3.593935	3.594668	3.594178	89.983766	90.003422	90.004272	54.631786	0.053843	0.044765	52.141385	1.000000	-1433.966814	-108.945020	29.252015	-108.945020	-1644.269936	-10.140941	29.252015	-10.140941	-1704.769415	-1422.546112	-62.667933	24.404829	-62.667933	-1500.157560	-126.129418	24.404829	-126.129418	-1683.498070	300.281455	1.000000	
24524	0.217003	0.942972	0.252413	-0.638219	-0.058604	0.767621	0.738638	-0.327671	0.589105	-198.554145	143.221158	-47.657122	3.593911	3.594414	3.594353	89.991481	90.001898	89.986208	69.651313	0.053609	0.048559	58.497073	1.000000	-1476.591684	-5.213311	80.120601	-5.213311	-1600.024144	53.802117	80.120601	53.802117	-1734.987473	-1423.029647	100.508424	-53.759647	100.508424	-1445.868032	-31.608383	-53.759647	-31.608383	-1835.839903	404.951902	1.000000	
22177	-0.769228	-0.567980	0.292723	0.314691	0.061955	0.947170	-0.556109	0.820707	0.131081	-6.803611	199.366878	-100.225119	3.593543	3.594326	3.595141	90.012395	89.985658	89.994527	61.186175	0.051248	0.044806	65.877431	1.000000	-1664.134920	81.245491	-150.362906	81.245491	-1330.989932	-68.617600	-150.362906	-68.617600	-1724.451047	-1626.557585	33.767925	-131.203924	33.767925	-1254.078145	72.133745	-131.203924	72.133745	-1745.940889	374.038991	1.000000	
25692	-0.052586	0.997343	-0.050416	-0.429127	0.023018	0.902951	0.901712	0.069117	0.426776	-364.563272	-260.237528	-95.668597	3.594897	3.594818	3.594878	90.014429	89.987109	90.007473	91.950852	0.061056	0.056719	35.778374	0.929688	-1419.408297	-88.316661	-120.411418	-88.316661	-1512.847086	60.348343	-120.411418	60.348343	-1347.716500	-1412.611682	-270.619547	-110.526924	-270.619547	-1696.963303	-42.441102	-110.526924	-42.441102	-1408.763520	459.678617	1.000000	
23627	-0.533363	-0.742142	-0.405893	0.797552	-0.601088	0.051019	-0.281841	-0.296509	0.912496	402.816468	321.837946	52.821615	3.595725	3.593278	3.594620	90.009018	89.987518	89.998735	63.484425	0.043908	0.043130	52.728849	1.000000	-1604.013377	-354.266966	-28.644150	-354.266966	-1430.899457	-14.302150	-28.644150	-14.302150	-1514.456205	-1798.273933	-195.687861	-99.861523	-195.687861	-1519.492476	117.573618	-99.861523	117.573618	-1454.533522	545.679956	1.000000	
24699	0.217463	0.466785	0.857217	-0.922934	0.384149	0.024952	-0.317652	-0.796581	0.514350	-342.981483	-167.002288	62.072067	3.595934	3.595686	3.594040	90.032306	89.994309	89.994432	48.594091	0.050761	0.047088	44.284147	1.000000	-1728.008768	-175.480612	-105.107925	-175.480612	-1182.139478	-29.826647	-105.107925	-29.826647	-1073.351112	-1660.688518	-147.230951	-148.967402	-147.230951	-1228.400182	-13.271790	-148.967402	-13.271790	-1037.479708	247.104251	1.000000	
21381	-0.995259	-0.056432	-0.079215	0.064691	0.224089	-0.972419	0.072627	-0.972933	-0.219376	187.679523	491.255186	-73.576806	3.596897	3.596111	3.593054	89.988527	90.002028	89.994360	40.551716	0.037788	0.027650	37.329504	0.992188	-865.849915	-103.916199	22.083998	-103.916199	-1922.221433	-91.211630	22.083998	-91.211630	-1083.628860	-879.705403	-142.111833	-59.439772	-142.111833	-1921.583844	-185.981564	-59.439772	-185.981564	-1093.566573	233.550964	1.000000	
24946	-0.049659	-0.710394	-0.702051	0.989965	0.058101	-0.128817	0.132301	-0.701402	0.700379	-426.707251	-406.325754	2.964936	3.596095	3.594811	3.595446	90.005366	89.979361	89.981155	42.729016	0.046487	0.036681	53.092777	0.992188	-1376.052816	-243.874544	-121.413346	-243.874544	-1115.194945	33.533969	-121.413346	33.533969	-1299.807576	-1369.244169	-196.458154	-100.197074	-196.458154	-1087.164842	-7.281625	-100.197074	-7.281625	-1349.087326	177.491911	1.000000	
21384	-0.802453	-0.105469	0.587321	0.060815	0.964675	0.256325	-0.593608	0.241407	-0.767692	-420.871811	-161.761653	-107.406593	3.594950	3.594760	3.594794	90.023262	89.978223	89.995326	96.301708	0.072271	0.063330	30.166569	0.882812	-1565.225236	-174.633836	21.154370	-174.633836	-1544.342157	73.315395	21.154370	73.315395	-1195.061156	-1683.936479	22.285594	-65.937189	22.285594	-1553.446183	83.832034	-65.937189	83.832034	-1129.585843	413.225687	1.000000	
23724	0.175889	0.979586	0.097341	-0.180184	-0.065176	0.981471	0.967779	-0.190169	0.165041	480.890296	29.956362	38.668679	3.597334	3.593132	3.597408	90.008632	90.007002	90.015536	83.092090	0.064561	0.059770	52.476658	0.984375	-1923.647655	20.685597	75.587828	20.685597	-697.617292	-48.558045	75.587828	-48.558045	-747.152537	-1883.068994	-6.462747	85.450563	-6.462747	-803.657055	35.739077	85.450563	35.739077	-716.302575	321.330076	1.000000	
24767	-0.109018	-0.971426	0.210823	0.917631	-0.016805	0.397078	-0.382189	0.236747	0.893243	298.530279	468.801667	-56.019156	3.593888	3.595376	3.595091	90.004280	90.002387	89.993597	83.609524	0.058473	0.062137	58.503356	1.000000	-1264.852396	-3.503400	21.332657	-3.503400	-1661.383109	112.495287	21.332657	112.495287	-1419.746030	-1358.885671	-80.521519	57.040794	-80.521519	-1669.260730	138.148044	57.040794	138.148044	-1236.975235	317.144745	1.000000	
21935	-0.761158	0.212700	-0.612697	0.224641	0.972678	0.058595	0.608420	-0.093037	-0.788143	239.948318	-38.780723	67.969307	3.594525	3.594499	3.594428	90.004465	89.990325	90.007820	57.309301	0.053152	0.043338	61.781744	0.992188	-1420.401301	53.966319	-3.115150	53.966319	-1559.823431	-18.863292	-3.115150	-18.863292	-1616.456146	-1410.698807	108.899250	-156.666311	108.899250	-1587.658142	-35.610851	-156.666311	-35.610851	-1437.631505	399.142693	1.000000	
23926	0.355111	0.298058	0.886035	-0.540700	0.838668	-0.065419	-0.762587	-0.455849	0.458980	-336.338430	121.948882	-21.109364	3.595706	3.595058	3.594557	89.994335	90.006040	89.982307	50.389372	0.048240	0.040636	81.814455	1.000000	-1433.723955	56.739416	-151.492488	56.739416	-1469.856144	48.692651	-151.492488	48.692651	-1174.066023	-1494.094839	100.033291	-20.376711	100.033291	-1494.101970	32.997032	-20.376711	32.997032	-1134.758521	291.952402	1.000000	
21391	-0.728878	-0.581340	0.361636	0.062849	0.469166	0.880870	-0.681753	0.664776	-0.305428	-309.987336	185.478291	44.080755	3.594417	3.594761	3.595418	90.013382	90.014511	90.026538	121.780781	0.083025	0.080251	40.444069	0.867188	-1562.531392	268.263511	-93.084766	268.263511	-1438.050682	46.121123	-93.084766	46.121123	-1278.395270	-1476.426249	58.947206	35.098364	58.947206	-1469.659154	338.665397	35.098364	338.665397	-1210.569704	756.077655	1.000000	
24269	0.373304	0.689100	0.621116	-0.854683	0.515832	-0.058609	-0.360779	-0.508978	0.781524	472.359527	28.486352	-28.738445	3.596688	3.595234	3.595451	90.026169	90.000227	90.003637	129.096188	0.084299	0.070899	36.248876	0.929688	-1456.873862	-181.240076	-62.068622	-181.240076	-987.200204	16.406541	-62.068622	16.406541	-1063.649132	-1415.752299	-492.215788	-238.408295	-492.215788	-959.182791	178.992357	-238.408295	178.992357	-1030.866110	887.310942	1.000000	
21393	0.778895	-0.169524	0.603808	0.020641	0.969182	0.245479	-0.626814	-0.178739	0.758391	-333.291076	-12.788803	30.754529	3.595200	3.594675	3.594463	89.977599	90.012955	89.983587	108.144324	0.069027	0.071963	48.470308	0.875000	-1596.113814	184.244089	-172.971276	184.244089	-1385.195634	50.218948	-172.971276	50.218948	-1369.244070	-1686.089419	84.965678	-191.368321	84.965678	-1442.677210	79.404954	-191.368321	79.404954	-1294.538697	652.183935	1.000000	
25137	0.050572	0.998672	0.009826	-0.496215	0.016587	0.868041	0.866726	-0.048775	0.496395	187.085243	90.995982	-20.007825	3.594152	3.595485	3.593723	90.022045	90.007219	89.996609	96.818141	0.055186	0.059174	63.595691	1.000000	-1256.181430	-178.535824	-90.412448	-178.535824	-1666.045147	-75.748175	-90.412448	-75.748175	-1700.358400	-1441.085449	6.211388	-124.619347	6.211388	-1459.460688	-157.677446	-124.619347	-157.677446	-1764.698173	457.451118	1.000000	
28835	0.771053	-0.274734	0.574455	0.020722	0.912485	0.408584	-0.636433	-0.303136	0.709268	63.941482	-18.063730	-71.126769	3.593685	3.594670	3.594542	90.000488	89.976980	90.009746	84.129370	0.056716	0.056428	70.050547	0.992188	-1439.963896	-8.123168	162.733046	-8.123168	-1489.606670	-8.244661	162.733046	-8.244661	-1821.202100	-1374.592200	-74.336373	149.952558	-74.336373	-1510.635597	4.301947	149.952558	4.301947	-1945.115637	517.195824	1.000000	
25100	0.071637	0.848049	0.525053	-0.994253	0.018726	0.105408	0.079559	-0.529587	0.844517	265.324408	463.936402	-96.934380	3.593591	3.595113	3.595827	89.999012	89.992206	89.994936	38.270920	0.050136	0.042827	49.623555	1.000000	-1286.939007	-30.120055	97.566074	-30.120055	-1789.168241	17.610247	97.566074	17.610247	-1221.092330	-1228.578239	5.954926	47.875405	5.954926	-1702.953892	55.352701	47.875405	55.352701	-1271.465760	326.451999	1.000000	
24661	-0.160684	-0.946730	-0.279075	0.981979	-0.181843	0.051485	-0.099490	-0.265773	0.958888	303.682985	-70.539631	-90.786085	3.593834	3.595483	3.594675	89.982562	89.998428	90.018026	86.070854	0.071793	0.066030	33.430183	0.984375	-1250.186560	213.362744	-97.177309	213.362744	-1642.377180	56.068296	-97.177309	56.068296	-1553.967344	-1218.264395	189.864556	-20.764284	189.864556	-1752.965862	157.498606	-20.764284	157.498606	-1569.538824	703.404277	1.000000	
28082	0.927493	-0.343067	0.148536	0.341395	0.939175	0.037422	-0.152339	0.016001	0.988199	-378.102613	-487.456593	-64.492370	3.594723	3.594629	3.594847	90.009562	89.988721	90.022320	86.498205	0.069497	0.057743	35.493428	0.875000	-1308.840904	-140.161177	108.055877	-140.161177	-1616.936058	-17.143045	108.055877	-17.143045	-1463.510701	-1643.317291	-320.245402	-46.829109	-320.245402	-1040.864864	47.647297	-46.829109	47.647297	-1529.937604	853.736999	1.000000	
22809	-0.381006	-0.917867	0.111155	0.307740	-0.012528	0.951388	-0.871854	0.396691	0.287238	-407.201397	12.454193	59.619189	3.596864	3.593345	3.597205	89.990331	90.004968	90.029875	112.600391	0.061538	0.072460	65.957864	1.000000	-1889.262159	11.694876	180.272231	11.694876	-810.861298	59.750344	180.272231	59.750344	-796.224341	-1879.141113	-41.895861	129.646388	-41.895861	-928.958002	28.300631	129.646388	28.300631	-877.677698	272.525327	1.000000	
24352	-0.275120	-0.809661	-0.518420	0.932480	-0.356008	0.061150	-0.234073	-0.466592	0.852937	235.205668	494.470748	71.965852	3.593014	3.595297	3.596348	89.993753	89.993233	89.983741	150.100008	0.080666	0.090056	33.795096	0.890625	-1150.256877	38.313780	-155.955950	38.313780	-1946.419835	131.816356	-155.955950	131.816356	-1164.688365	-1120.986090	-44.792313	-78.588544	-44.792313	-2036.293076	91.571989	-78.588544	91.571989	-1173.515062	373.165639	1.000000	
26102	-0.342463	0.861604	0.374643	-0.935862	-0.348041	-0.055049	0.082960	-0.369466	0.925534	35.192178	-235.993241	84.729373	3.594910	3.595145	3.594321	89.996018	89.994086	90.004119	67.867676	0.058267	0.051595	69.850608	1.000000	-1357.975913	-14.794145	-76.493058	-14.794145	-1423.147438	-49.989779	-76.493058	-49.989779	-1558.713241	-1466.370201	-35.814580	-55.200762	-35.814580	-1355.330703	-121.964795	-55.200762	-121.964795	-1531.976136	409.811029	1.000000	
24407	-0.097168	0.132428	-0.986418	0.443410	0.893072	0.076217	0.891036	-0.429982	-0.145498	379.473627	-422.620599	-67.805667	3.595313	3.594652	3.594619	90.018306	89.999162	90.015261	44.446916	0.047199	0.040243	76.556540	1.000000	-1446.161206	132.164620	-109.347297	132.164620	-1576.070447	18.139554	-109.347297	18.139554	-1259.916711	-1474.124006	132.411459	6.387225	132.411459	-1595.029120	38.472400	6.387225	38.472400	-1269.982977	295.261708	1.000000	
26434	-0.441166	0.811850	0.382457	-0.872431	-0.487862	0.029242	0.210326	-0.320767	0.923510	467.375262	296.981846	-77.913391	3.595151	3.595024	3.596111	90.005521	89.981877	89.966660	36.839212	0.046145	0.039058	51.148130	1.000000	-1622.501094	-173.329511	112.261751	-173.329511	-1114.588852	-50.920658	112.261751	-50.920658	-1072.554817	-1706.930427	-115.514777	113.856099	-115.514777	-1088.523157	-15.049657	113.856099	-15.049657	-1016.542314	216.446576	1.000000	
21412	0.883467	0.437555	-0.167426	0.010885	0.338104	0.941046	0.468366	-0.833205	0.293942	-175.538652	-115.676580	-16.817021	3.594527	3.594412	3.593911	89.997735	90.020080	89.980911	59.347597	0.049420	0.041492	83.826070	1.000000	-1353.841747	-65.434397	-94.771450	-65.434397	-1665.222208	-104.678444	-94.771450	-104.678444	-1744.936200	-1362.105796	-14.710152	-123.159468	-14.710152	-1742.244831	-72.883166	-123.159468	-72.883166	-1786.527696	421.347043	1.000000	
27968	0.630380	-0.108421	-0.768678	0.251585	0.965288	0.070168	0.734388	-0.237620	0.635776	-8.192214	177.679612	-7.506814	3.593155	3.594925	3.593607	89.980961	89.996454	90.021414	91.737303	0.065584	0.059191	65.911115	0.820312	-1798.138351	-295.627902	7.863242	-295.627902	-1509.608527	-122.670975	7.863242	-122.670975	-1779.010057	-1851.751705	-340.309275	128.038506	-340.309275	-1513.829227	-169.749358	128.038506	-169.749358	-1710.368452	635.969044	1.000000	
